TX89 FTW ZFW GANZE RANCH AIRSTRIP ARPT, GARLAND, TX
TX90 FTW ZFW FLIGHT SAFETY TEXAS HELIPORT, HURST, TX
TX91 FTW ZFW MADEIRA AIRPARK STOL, GARLAND, TX
TX92 SJT ZHU GREEN ARPT, GEORGETOWN, TX
TX93 FTW ZFW WRIGHT RANCH ARPT, GLEN ROSE, TX
TX94 FTW ZFW FLYING R RANCH ARPT, ERA, TX
TX95 FTW ZFW COPPENGER FARM ARPT, GODLEY, TX
TX96 FTW ZFW MAXWELL FIELD ARPT, SANGER, TX
TX97 FTW ZFW CADE FIELD ARPT, CRANFILLS GAP, TX
TX98 FTW ZFW HAWKINS PRIVATE ARPT, GODLEY, TX
TX99 FTW ZFW WILLIAMS FIELD ARPT, GOODLAND, TX
UT00 CDC ZLA SWAINS CREEK ARPT, ALTON, UT
UT01 CDC ZLC FHP HOSPITAL HELIPORT, SALT LAKE CITY, UT
UT02 CDC ZLC SANDY RANCH ARPT, TORREY, UT
UT03 CDC ZDV HITE ARPT, HANKSVILLE, UT
UT04 CDC ZDV ARCHES TOURS HELIPORT, MOAB, UT
UT05 CDC ZLC UTAH NATIONAL GUARD HEADQUARTERS HELIPORT, DRAPER, UT
UT06 CDC ZDV ROGERS ROOST ARPT, THOMPSON SPRINGS, UT
UT07 CDC ZLC AIR VILLAGE STRIP ARPT, VERNAL, UT
UT08 CDC ZLC CAMP WILLIAMS AIRFIELD ARPT, CAMP WILLIAMS, UT
UT09 CDC ZDV TAVAPATS RANCH ARPT, GREEN RIVER, UT
UT10 CDC ZLC CEDAR VALLEY ARPT, CEDAR FORT, UT
UT11 CDC ZLC KASTLER COMPRESSOR STATION ARPT, DUTCH JOHN, UT
UT12 CDC ZLC GILBERT DEVELOPMENT SHOP HELIPORT, CEDAR CITY, UT
UT13 CDC ZLC NUMBER 18 ARPT, SOUTH JORDAN, UT
UT14 CDC ZLC BRIGHAM CITY COMMUNITY HOSPITAL HELIPORT, BRIGHAM CITY, UT
UT15 CDC ZLC FLYING CAL UTE RANCHEROS ARPT, PARAGONAH, UT
UT16 CDC ZSE MC KAY-DEE HOSPITAL CENTER HELIPORT, OGDEN, UT
UT17 CDC ZLC PFEILER RANCH ARPT, PANGUITCH, UT
UT18 CDC ZLC U S FOREST SERVICE HELIPORT, SALT LAKE CITY, UT
UT19 CDC ZLC HOLY CROSS HOSPITAL HELIPORT, SALT LAKE CITY, UT
UT20 CDC ZLC CHANNEL 4 HELIPORT, SALT LAKE CITY, UT
UT21 CDC ZLC MEDICAL CENTER HELISTOP HELIPORT, SALT LAKE CITY, UT
UT22 CDC ZLC WESTERN SURGERY CENTER HELIPORT, LOGAN, UT
UT23 CDC ZLC PIONEER VALLEY HOSPITAL HELIPORT, WEST VALLEY CITY, UT
UT24 CDC ZLA STRAWBERRY VALLEY ESTATES ARPT, ALTON, UT
UT25 CDC ZDV MONUMENT VALLEY ARPT, MONUMENT VALLEY, UT
UT26 CDC ZLC BRYCE WOODLAND ESTATES LANDING STRIP ARPT, HATCH, UT
UT27 CDC ZLA HURRICANE MESA ARPT, HURRICANE, UT
UT28 CDC ZLC SUN VALLEY ESTATES ARPT, LUND, UT
UT29 CDC ZLC JACK'S ARPT, TREMONTON, UT
UT30 CDC ZLA DEER SPRINGS RANCH ARPT, KANAB, UT
UT31 CDC ZLC AMERICAN STORES HELIPORT, SALT LAKE CITY, UT
UT32 CDC ZLC ASHLEY VALLEY MEDICAL CENTER HELIPORT, VERNAL, UT
UT33 CDC ZLC KUTV CHANNEL TWO HELIPORT, SALT LAKE CITY, UT
UT34 CDC ZLC TOOELE ARMY DEPOT HELIPAD HELIPORT, TOOELE, UT
UT35 CDC ZLC MOUNTAIN VIEW HOSPITAL HELIPORT, PAYSON, UT
UT36 CDC ZLA WECCO HELIPORT, CEDAR CITY, UT
UT37 CDC ZLA CARMEL MOUNTAIN RANCH ARPT, MOUNT CARMEL, UT
UT38 CDC ZDV TWO JAYS NR 1 HELIPORT, MOAB, UT
UT39 CDC ZLC A A HELICOPTERS INC HELIPORT, NORTH SALT LAKE, UT
UT40 CDC ZLC PAYNE FIELD ARPT, SYRACUSE, UT
UT41 CDC ZLC GLENMAR RANCH ARPT, CEDAR FORT, UT
UT42 CDC ZDV WESTWATER ARPT, CISCO, UT
UT43 CDC ZLC CITABRIAIR ARPT, KANARRAVILLE, UT
UT44 CDC ZLC DAVIS HOSPITAL & MEDICAL CENTER HELIPORT, LAYTON, UT
UT45 CDC ZLC STATE CAPITOL HELICOPTER LANDING SITE HELIPORT, SALT LAKE CITY, UT
UT46 CDC ZLC TOOELE ARMY DEPOT /SOUTH AREA/ HELIPORT, TOOELE, UT
UT47 CDC     GRASSY MEADOWS/SKY RANCH LANDOWNERS ASSN ARPT, HURRICANE, UT
UT47 CDC ZLA GRASSY MEADOWS/SKY RANCH LANDOWNERS ASSN ARPT, HURRICANE, UT
UT48 CDC ZLC LBL FARMS ARPT, CLINTON, UT
UT49 CDC ZLC DESERT AVIATION ARPT, DELTA, UT
UT50 CDC ZDV ALLEN MEMORIAL HOSPITAL HELIPORT, MOAB, UT
UT51 CDC ZLC UTAH VALLEY REGIONAL MEDICAL CENTER HELIPORT, PROVO, UT
UT52 CDC ZLA DIXIE MEDICAL CENTER HELIPORT, ST GEORGE, UT
UT53 CDC ZDV SKY RANCH ARPT, MOAB, UT
UT54 CDC ZLA CRYSTAL SPRINGS RANCH ARPT, LEEDS, UT
UT55 CDC ZLC LDS HOSPITAL NORTH HELIPORT, SALT LAKE CITY, UT
UT56 CDC ZLC AMERICAN FORK HOSPITAL HELIPORT, AMERICAN FORK, UT
UT57 CDC ZLC SULPHURDALE ARPT, BEAVER, UT
UT58 CDC ZLC BONANZA POWER PLANT HELIPORT, BONANZA, UT
UT59 CDC ZDV NEEDLES OUTPOST ARPT, MONTICELLO, UT
UT60 CDC ZLC CENTURY EQUIPMENT COMPANY HELIPORT, MURRAY, UT
UT61 CDC ZLC DUCHESNE CO. HOSPITAL HELIPORT, ROOSEVELT, UT
UT62 CDC ZLC DEPARTMENT OF VETERANS AFFAIRS HELIPORT, SALT LAKE CITY, UT
UT63 CDC ZLC ALTA VIEW HOSPITAL HELIPORT, SANDY, UT
UT64 CDC ZLC ST MARK'S HELIPORT, SALT LAKE CITY, UT
UT65 CDC ZLC GOSHUTE ARPT, IBAPAH, UT
UT66 CDC ZLC WARD HELIPORT, SANDY, UT
UT67 CDC ZLC PARADISE AIR PARK ARPT, TRIDELL, UT
UT68 CDC ZDV TANGRI-LA ARPT, MOAB, UT
UT69 CDC ZLC PELICAN LAKE ARPT, RANDLETT, UT
UT70 CDC ZLC GARRISON ARPT, GARRISON, UT
UT71 CDC ZLC TOOELE VALLEY HOSPITAL HELIPORT, TOOELE, UT
UT72 CDC ZDV TWO JAYS NR 2 HELIPORT, MOAB, UT
UT73 CDC ZLA DIAMOND 'G' RANCH HELIPORT, TOQUERVILLE, UT
UT74 CDC ZDV FRY CANYON FIELD ARPT, FRY CANYON, UT
UT75 CDC ZLC MINERAL CANYON STRIP ARPT, MOAB, UT
UT76 CDC ZLC PHC HOSPITAL HELIPORT, SALT LAKE CITY, UT
UT77 CDC ZLC ALADDIN AIR HELIPORT, TROPIC, UT
UT78 CDC ZLC TIMPANOGOS RGNL HOSPITAL HELIPORT, OREM, UT
UT79 CDC ZLC 3-I ROCKER RANCH ARPT, JENSEN, UT
UT80 CDC ZLC HAMILTON FORT RANCH ARPT, CEDAR CITY, UT
UT81 CDC ZDV BLANDING AMBULANCE HELIPORT, BLANDING, UT
UT82 CDC ZLC BERYL JUNCTION ARPT, BERYL, UT
UT96         HELIPORT, TOOELE, UT
UT97 CDC ZLA HAPPY CANYON ARPT, HAPPY CANYON, UT
UT98 CDC ZLC REDWOOD HEALTH CENTER HELIPORT, SALT LAKE CITY, UT
UT99 CDC ZLC WEST DESERT AIRPARK ARPT, CEDAR VALLEY, UT
VA00 DCA ZDC BROOK HILL FARM ARPT, STEELES TAVERN, VA
VA01 DCA ZID MARTY 1 HELIPORT, COEBURN, VA
VA02 DCA ZDC PACE ARPT, RIDGEWAY, VA
VA03 DCA ZDC HOSPITAL HELIPORT, BEDFORD, VA
VA04 DCA ZDC BARROWS ARPT, FINCASTLE, VA
VA05 DCA ZTL CLINCHFIELD HELIPORT, LEBANON, VA
VA06 DCA ZTL DEER RUN ARPT, FLOYD, VA
VA07 DCA ZTL BURKES GARDEN ARPT, TAZEWELL, VA
VA08 DCA ZDC LONGBRANCH ARPT, KILMARNOCK, VA
VA09 DCA ZID WISE A.R.HOSPITAL HELIPORT, WISE, VA
VA10 DCA ZDC CATAWBA VALLEY ARPT, BLACKSBURG, VA
VA11 DCA ZTL WHITE OAK STAND ARPT, CHILHOWIE, VA
VA12 DCA ZDC GRAVELY ARPT, MARTINSVILLE, VA
VA13 DCA ZDC BREEZY KNOLL ARPT, RUSTBURG, VA
VA14 DCA ZDC SOUTHAMPTON CORRECTIONAL CENTER ARPT, CAPRON, VA
VA15 DCA ZDC STOKES ARPT, CARTERSVILLE, VA
VA16 DCA ZDC CENTREVILLE ARPT, CENTREVILLE, VA
VA17 DCA ZDC MULBERRY RUN ARPT, STRASBURG, VA
VA18 DCA ZDC BUNDORAN ARPT, CHARLOTTESVILLE, VA
VA19 DCA ZDC SNOW HILL ARPT, CHARLOTTESVILLE, VA
VA20 DCA ZDC SRMC HELIPORT, PETERSBURG, VA
VA21 DCA ZDC MORVEN FARMS HELIPORT, CHARLOTTESVILLE, VA
VA22 DCA ZDC BIG RIVER RANCH ARPT, CLARKSVILLE, VA
VA23 DCA ZDC SANFORD FIELD ARPT, COLES POINT, VA
VA24 DCA ZDC SKOVHUS ARPT, CONCORD, VA
VA25 DCA ZDC TWIN TOWERS ARPT, CHASE CITY, VA
VA26 DCA ZDC TRENT FARM AIRSTRIP ARPT, CRITZ, VA
VA27 DCA ZDC MOOREFIELD'S AIRSTRIP ARPT, CRITZ, VA
VA28 DCA ZDC LAYNE FARM AIRSTRIP ARPT, CULLEN, VA
VA29 DCA ZDC CULPEPER MEMORIAL HOSPITAL HELIPORT, CULPEPER, VA
VA30 DCA ZDC BERRYVALE ARPT, CULPEPER, VA
VA31 DCA ZDC APPLE GROVE ARPT, KILMARNOCK, VA
VA32 DCA ZDC LONGS ARPT, EDINBURG, VA
VA33 DCA ZDC BEAVER DAM AIRPARK ARPT, SURRY, VA
VA34 DCA ZDC BIG BUFFALO AIRSTRIP ARPT, FARMVILLE, VA
VA35 DCA ZDC FORT LEE NR 1/HQS/ HELIPORT, FORT LEE, VA
VA36 DCA ZDC F. U. M. A. ARPT, FORK UNION, VA
VA37 DCA ZDC HETH AHP, FORT A. P. HILL, VA
VA38 DCA ZDC LZ ALFA HELIPORT, VIRGINIA BEACH, VA
VA39 DCA ZDC FORT LEE AHP 3(QRTMST CEN) HELIPORT, FORT LEE, VA
VA40 DCA ZDC FORT STORY SPIER HELIPORT, FORT STORY(VIRGINIA BEACH), VA
VA41 DCA ZDC HIGH HOPES ARPT, WITHAMS, VA
VA42 DCA ZDC DOGWOOD AIRPARK ARPT, FREDERICKSBURG, VA
VA43 DCA ZDC BALCONY DOWNS AIRSTRIP ARPT, GLASGOW, VA
VA44 DCA ZDC ROSE RETREAT FARM ARPT, GOOCHLAND, VA
VA45 DCA ZDC LOUS ARPT, GORDONSVILLE, VA
VA46 DCA ZDC TIMBER RIDGE ARPK ARPT, GORE, VA
VA47 DCA ZDC RMH HELIPORT, HARRISONBURG, VA
VA48 DCA ZDC LOCKERMAN SPB, GRETNA, VA
VA49 DCA ZDC ROBERTSON ARPT, HANOVER, VA
VA50 DCA ZDC WOODS FARM AIRSTRIP ARPT, HANOVER, VA
VA51 DCA ZID DMME HELIPORT, BIG STONE GAP, VA
VA52 DCA ZDC FRANK FIELD ARPT, HARRISONBURG, VA
VA53 DCA ZDC NICHOLS HELIPORT, WHITE STONE, VA
VA54 DCA ZDC CRIPPEN'S HELIPORT, RESTON, VA
VA55 DCA ZDC SUMMIT HELIPORT, ROANOKE, VA
VA56 DCA ZDC WELLS ARPT, IVOR, VA
VA57 DCA ZDC POWHATAN ARPT, KING GEORGE, VA
VA58 DCA ZDC RIVER BEND ARPT, MAURERTOWN, VA
VA59 DCA ZDC WEATHERLY & SON ARPT, CHESAPEAKE, VA
VA60 DCA ZDC FLYING HORSE FARM BALLOONPORT, UNISON, VA
VA61 DCA ZDC SCOTT AIRPARK ARPT, LOVETTSVILLE, VA
VA62 DCA ZDC THE GRASS PATCH ARPT, LOVETTSVILLE, VA
VA63 DCA ZDC TWIN RIVER ARPT, GLASGOW, VA
VA64 DCA ZDC HILL TOP ARPT, AMELIA, VA
VA65 DCA ZDC IVY HILL ARPT, LYNCHBURG, VA
VA66 DCA ZDC BREEDEN ARPT, CATLETT, VA
VA67 DCA ZDC HOMELAND ARPT, CULPEPER, VA
VA68 DCA ZDC LAKEVIEW AERODROME ARPT, MONETA, VA
VA69 DCA ZDC ARMADA/HOFFLER BUSINESS CENTER HELIPORT, CHESAPEAKE, VA
VA70 DCA ZDC RIVERSIDE WALTER REED HOSPITAL HELIPORT, GLOUCESTER, VA
VA71 DCA ZDC ADEN FIELD ARPT, MANASSAS, VA
VA72 DCA ZDC COVINGTON ARPT, MARTINSVILLE, VA
VA73 DCA ZDC MAZZA ARPT, MATOACA, VA
VA74 DCA ZDC CATON SOUTH HELIPORT, MINERAL, VA
VA75 DCA ZDC SMITH FIELD ARPT, MC DOWELL, VA
VA76 DCA ZDC BASKERVILLE ARPT, MC KENNEY, VA
VA77 DCA ZDC HANOVER AIR PARK ARPT, MECHANICSVILLE, VA
VA78 DCA ZDC WHARTON FIELD ARPT, MECHANICSVILLE, VA
VA79 DCA ZDC HICKORY TREE FARM ARPT, MIDDLEBURG, VA
VA80 DCA ZDC WOODLE ARPT, MIDLOTHIAN, VA
VA81 DCA ZDC CUB FLD ARPT, MINERAL, VA
VA82 DCA ZDC MOUNT VERNON HOSPITAL HELIPORT, ALEXANDRIA, VA
VA83 DCA ZDC FINCASTLE ARPT, FINCASTLE, VA
VA84 DCA ZDC POINT FARM HELIPORT, CAPE CHARLES, VA
VA85 DCA ZDC NEW CASTLE INTL ARPT, NEW CASTLE, VA
VA86 DCA ZDC BUDDY DAVIS FIELD ARPT, NEW MARKET, VA
VA87 DCA ZDC VALLEY VIEW ARPT, NOKESVILLE, VA
VA88 DCA ZDC SENTARA NORFOLK GENERAL HOSPITAL HELIPORT, NORFOLK, VA
VA89 DCA ZDC CHANCE ARPT, DAVIS WHARF, VA
VA90 DCA ZDC HUDGINS FARM ULTRALIGHT, COBBS CREEK, VA
VA91 DCA ZDC JOHNSON FLD ARPT, ONANCOCK, VA
VA92 DCA ZDC PEACE AND PLENTY FARM ARPT, ONANCOCK, VA
VA93 DCA ZDC AYERS ARPT, COLUMBIA FURNACE, VA
VA94 DCA ZDC PLAINVIEW ARPT, POWHATAN, VA
VA95 DCA ZDC SPRING VALLEY ARPT, POWHATAN, VA
VA96 DCA ZDC FABER ARPT, LOVINGSTON, VA
VA97 DCA ZDC HARRIS ARPT, RECTORTOWN, VA
VA98 DCA ZDC REEDVILLE ARPT, REEDVILLE, VA
VA99 DCA ZDC FEDERHART-OPHELIA STOL, REEDVILLE, VA
VG00 DCA ZDC MEARS FIELD ARPT, EASTVILLE, VA
VG01 DCA ZDC EUREKA ARPT, KEYSVILLE, VA
VG02 DCA ZDC INNSBROOK TECHNICAL CENTER HELIPORT, RICHMOND, VA
VG03 DCA ZDC CHESAPEAKE ENERGY CENTER HELIPORT, CHESAPEAKE, VA
VG04 DCA ZDC YORKTOWN POWER STATION HELIPORT, NEWPORT NEWS, VA
VG05 DCA ZDC PAYNE ARPT, TABSCOTT, VA
VG06 DCA ZDC FULCHER FAMILY FARMS ARPT, AMHERST, VA
VG07 DCA ZDC RULAR ARPT, REMINGTON, VA
VG08 DCA ZDC MONTGOMERY REGIONAL HOSPITAL HELIPORT, BLACKSBURG, VA
VG09 DCA ZDC STARBASE ARPT, CAPE CHARLES, VA
VG10 DCA ZDC CATHRO ARPT, CHARLOTTESVILLE, VA
VG11 DCA ZDC CARRSVILLE VOL FIRE DEPT HELIPORT, FRANKLIN, VA
VG12 DCA ZDC SIMPSONVILLE ARPT, RHOADESVILLE, VA
VG13 DCA ZDC WHITE STONE HELIPORT, WHITE STONE, VA
VG14 DCA ZDC PHILIP M GRABILL JR MEMORIAL HELIPORT, WOODSTOCK, VA
VG15 DCA ZDC WHITE STONE FAMILY PRACTICE HELIPORT, WHITE STONE, VA
VG16 DCA ZDC COLLINS ARPT, PATRICK SPRINGS, VA
VG17 DCA ZDC DEFENSE SUPPLY CENTER RICHMOND HELIPORT, RICHMOND, VA
VG18 DCA ZDC SKY BRYCE ARPT, BASYE, VA
VG19 DCA ZDC SAWYER STOL, NEW CHURCH, VA
VG20 DCA ZDC ONLEY ARPT, ONLEY, VA
VG21 DCA ZDC IRVINGTON MARINA SPB, IRVINGTON, VA
VG22 DCA ZDC ROCKFISH ARPK ARPT, WINTERGREEN, VA
VG23 DCA ZDC SMITH ARPT, ARCOLA, VA
VG24 DCA ZDC MAYERS ARPT, ASHLAND, VA
VG25 DCA ZDC ROBINSON/PRIVATE/ ARPT, BEDFORD, VA
VG27 DCA ZDC WINDY RIDGE ARPT, BEDFORD, VA
VG28 DCA ZDC MANN ARPT, BOYKINS, VA
VG29 DCA ZDC BRANHAM MILL AIRPARK ARPT, WARSAW, VA
VG30 DCA ZDC SCOTT FARM STRIP ARPT, CAPE CHARLES, VA
VG31 DCA ZDC SAGER FIELD ARPT, BROADWAY, VA
VG32 DCA ZDC EASTVIEW ARPT, BUCKINGHAM, VA
VG33 DCA ZDC BULL FARM ARPT, CAPE CHARLES, VA
VG34 DCA ZDC MERIFIELD ARPT, CLARKSVILLE, VA
VG35 DCA ZDC WALKER ARMY HELIPORT, FORT MONROE, VA
VG36 DCA ZDC KEYSVILLE ARPT, KEYSVILLE, VA
VG37 DCA ZDC UMPHLETT AIRSTRIP ARPT, WHALEYVILLE, VA
VG38 DCA ZDC EASTER FIELD ARPT, AMELIA, VA
VG39 DCA ZDC EARTH ARPT, CAPE CHARLES, VA
VG40 DCA ZDC WOODY FIELD ARPT, ROCKY MOUNT, VA
VG41 DCA ZTL SMYTH COUNTY COMMUNITY HOSPITAL HELIPORT, MARION, VA
VG42 DCA ZDC HENSHAW ARPT, HOPEWELL, VA
VG43 DCA ZDC ARROWPOINT ARPT, MADISON, VA
VG44 DCA ZDC DICKERSON PORT HELIPORT, GLOUCESTER, VA
VG45 DCA ZDC MEDICAL COLLEGE OF VIRGINIA HELIPORT, RICHMOND, VA
VG46 DCA ZDC FRANKLIN COUNTY MEMORIAL HOSPITAL HELIPORT, ROCKY MOUNT, VA
VG47 DCA ZDC ROANOKE MEMORIAL HOSPITAL HELIPORT, ROANOKE, VA
VG48 DCA ZDC CLEAR MOORE CORP. KENNETH MOORE HELIPORT, YORKTOWN, VA
VG49 DCA ZDC TAPPAHANNOCK HOSPITAL HELIPORT, TAPPAHANNOCK, VA
VG50 DCA ZID LONESOME PINE HOSPITAL HELIPORT, BIG STONE GAP, VA
VG51 DCA ZDC LOUISE OBICI MEMORIAL HELIPORT, ELEPHANT FORK, VA
VG52 DCA ZDC WOODRIDGE FIELD ARPT, LOVINGSTON, VA
VG53 DCA ZDC VENNING'S LANDING ARPT, ROCKY MOUNT, VA
VG54 DCA ZTL PENNINGTON GAP ARPT, PENNINGTON GAP, VA
VG55 DCA ZDC WOODSTOCK ARPT, WOODSTOCK, VA
VG56 DCA     MIDWAY ARPT, BLOXOM, VA
VG56 DCA ZDC MIDWAY ARPT, BLOXOM, VA
VI01 SJU ZSU DPS HELIPORT, FREDERIKSTEDST CROIX, VI
VI02 SJU ZSU ST THOMAS WATERFRONT HELIPORT, CHARLOTTE AMALIE, VI
VI03 SJU ZSU FRENCHMAN'S REEF HELIPORT, ST THOMAS, VI
VI04 SJU ZSU STOUFFER GRAND BEACH RESORT HELIPORT, CHARLOTTE AMALIE, VI
VI22 SJU ZSU CHARLOTTE AMALIE HARBOR SPB, CHARLOTTE AMALIE ST THOMAS, VI
VI32 SJU ZSU CHRISTIANSTED HARBOR-SSB SPB, CHRISTIANSTED ST CROIX, VI
VT01 BTV ZBW TEAL FARM ARPT, HUNTINGTON, VT
VT02 BTV ZBW RED FOX ARPT, BONDVILLE, VT
VT03 BTV ZBW MAULE'S ROOST ARPT, LINCOLN, VT
VT04 BTV ZBW SOUTHWESTERN VERMONT HELIPORT, BENNINGTON, VT
VT06 BTV ZBW SANTA'S ARPT, PUTNEY, VT
VT07 BTV ZBW BERLIN ARMORY HELIPORT, BERLIN, VT
VT08 BTV ZBW BRADFORD ARMORY HELIPORT, BRADFORD, VT
VT09 BTV ZBW SPENCER ARPT, ADDISON, VT
VT10 BTV ZBW MANNING PERSONAL AIRSTRIP ARPT, BRIDPORT, VT
VT11 BTV ZBW ASS-PIRIN ACRES ARPT, ADDISON, VT
VT12 BTV ZBW E.A.DEEDS FARM ARPT, CHARLOTTE, VT
VT13 BTV ZBW HOLLOWAY ARPT, CHESTER, VT
VT14 BTV ZBW AXINN ARPT, WEYBRIDGE, VT
VT15 BTV ZBW SAVAGE ISLAND ARPT, GRAND ISLE, VT
VT16 BTV ZBW VELCO HELIPORT, RUTLAND, VT
VT17 BTV ZBW SMITH ARPT, LUDLOW, VT
VT18 BTV ZBW MORRISVILLE ARMORY HELIPORT, MORRISVILLE, VT
VT19 BTV ZBW NEWPORT ARMORY HELIPORT, NEWPORT, VT
VT20 BTV ZBW MACH PERSONAL STRIP ARPT, PAWLET, VT
VT21 BTV ZBW STATE GARAGE SITE HELIPORT, ST ALBANS, VT
VT22 BTV ZBW SHELBURNE FARMS ARPT, SHELBURNE, VT
VT23 BTV ZBW BOSTWICK FARM ARPT, SHELBURNE, VT
VT24 BTV ZBW TORREY ARPT, SHOREHAM, VT
VT25 BTV ZBW SKY ACRES ARPT, SOUTH BURLINGTON, VT
VT26 BTV ZBW ALLENHOLM ARPT, SOUTH HERO, VT
VT27 BTV ZBW VILLENEUVE HELIPORT, UNDERHILL, VT
VT28 BTV ZBW VERGENNES ARMORY HELIPORT, VERGENNES, VT
VT29 BTV ZBW MAD RIVER FLY-IN ARPT, WAITSFIELD, VT
VT30 BTV ZBW KETCHAM LNDG AREA ARPT, WAITSFIELD, VT
VT31 BTV ZBW CARRIERS SKYPARK ARPT, WASHINGTON, VT
VT32 BTV ZBW BOBBY HELIPORT, BROOKLINE, VT
VT33 BTV ZBW YANKEE KINGDOM ARPT, WEST ADDISON, VT
VT34 BTV ZBW MAJOR W. GUTH STOL, WESTMINSTER, VT
VT35 BTV ZBW WILLISTON ARMORY HELIPORT, WILLISTON, VT
VT36 BTV ZBW MCHV HELIPORT, BURLINGTON, VT
VT37 BTV ZBW WINDSOR ARMORY HELIPORT, WINDSOR, VT
VT38 BTV ZBW GREENWOODS AIRFIELD ARPT, ALBURG, VT
VT39 BTV ZBW TAYLOR ARPT, WOLCOTT, VT
VT40 BTV ZBW WENLOCK CROSSING HELIPORT, FERDINAND, VT
VT41 BTV ZBW MOORE'S FIELD ARPT, BRATTLEBORO, VT
VT42 BTV ZBW TWO TAILS ARPT, MORRISVILLE, VT
VT43 BTV ZBW ONYON ARPT, TOWNSHEND, VT
VT44 BTV ZBW PERRAS FIELD ARPT, MORRISVILLE, VT
VT45 BTV ZBW DAVIS PVT ARPT, JERICHO, VT
VT46 BTV ZBW NORTHERN LIGHTS ARPT, ALBURG, VT
VT47 BTV ZBW MILLER'S PLEASURE AIRFIELD ARPT, VERNON, VT
VT48 BTV ZBW FAIRHOLT ARPT, BURLINGTON, VT
VT50 BTV ZBW ENOSBURG FALLS ARMORY HELIPORT, ENOSBURG FALLS, VT
VT51 BTV ZBW IBM HELIPORT, ESSEX JUNCTION, VT
VT52 BTV ZBW SHAW MEADOW ARPT, MILTON, VT
VT53 BTV ZBW STATON ARPT, PANTON, VT
VT54 BTV ZBW R G NEWSOME HELIPORT, QUECHEE, VT
VT55 BTV ZBW BRANDON ARPT, RANDOLPH, VT
VT56 BTV ZBW WEST BURKE AERODROME ARPT, WEST BURKE, VT
VT57 BTV ZBW MALLETTS HEAD SPB, COLCHESTER, VT
VT58 BTV ZBW STAVE ISLAND SPB, SOUTH HERO, VT
VT59 BTV ZBW ARDELL FLYING FIELD STOL, MANCHESTER, VT
VT60 BTV ZBW HULETT LANDING STRIP ARPT, WEST PAWLETT, VT
VT61 BTV ZBW RUTLAND REGIONAL MEDICAL CENTER HELIPORT, RUTLAND, VT
VT62 BTV ZBW CATAMOUNT AIRFIELD ARPT, CABOT, VT
VT63 BTV ZBW DOUGLAS FIELD ARPT, NORTH TROY, VT
VT64 BTV ZBW MOUNTAIN VIEW FARM ARPT, MORRISTOWN, VT
VT70 BTV ZBW NORTH COUNTRY HOSPITAL HELIPORT, NEWPORT, VT
WA00 SEA ZSE MERCER RANCH ARPT, ALDERDALE, WA
WA01 SEA ZSE WIRKKALA ARPT, NASELLE, WA
WA02 SEA ZSE THE ISLAND HOSPITAL HELIPORT, ANACORTES, WA
WA05 SEA ZSE APEX AIRPARK ARPT, SILVERDALE, WA
WA06 SEA ZSE DON JOHNSON HOME HELIPORT, AUBURN, WA
WA07 SEA ZSE BARKER ARPT, MOUNT VERNON, WA
WA08 SEA ZSE ZWAINZ FARMS ARPT, REARDAN, WA
WA09 SEA ZVR ROCHE HARBOR ARPT, ROCHE HARBOR, WA
WA10 CPR ZDV GOSNEY ARPT, KAYCEE, WY
WA11 SEA ZSE BOEING MILITARY AIRPLANES HELIPORT, TUKWILA, WA
WA12 SEA ZSE ACME FIELD ARPT, ACME, WA
WA13 SEA     SEAPLANE LANDING AREA SPB, CHELAN, WA
WA13 SEA ZSE SEAPLANE LANDING AREA SPB, CHELAN, WA
WA14 SEA ZSE CONNELL CITY ARPT, CONNELL, WA
WA15 SEA ZSE COULEE CITY ARPT, COULEE CITY, WA
WA16 SEA ZSE BANAS FIELD ARPT, BROOKLYN, WA
WA17 SEA ZSE MAJERLE STRIP STOL, DUVALL, WA
WA18 SEA ZSE DECATUR /JONES/ ARPT, DECATUR ISLAND, WA
WA19 SEA ZSE BERKLEY STRUCTURES HELIPORT, REDMOND, WA
WA20 SEA ZSE GRAY RANCH ARPT, BENGE, WA
WA21 SEA ZSE ELK HEIGHTS ARPT, ELK, WA
WA22 SEA ZSE MIRTH ARPT, HANSVILLE, WA
WA23 SEA ZSE PINE BLUFF ARPT, SPRINGDALE, WA
WA24 SEA ZSE PFISTER'S ARPT, PASCO, WA
WA25 SEA ZSE GREEN VALLEY AIRFIELD ARPT, GRANITE FALLS, WA
WA26 SEA ZSE HARRAH ARPT, HARRAH, WA
WA27 SEA ZSE TOM MATSON ENUMCLAW HELIPORT, ENUMCLAW, WA
WA28 SEA ZSE TOM MATSON HELIPORT, AUBURN, WA
WA29 SEA ZSE LA CENTER VIEW-AIR ARPT, LA CENTER, WA
WA30 SEA ZSE LACROSSE MUNI ARPT, LACROSSE, WA
WA31 SEA ZSE REOH1 HELIPORT, LAKE STEVENS, WA
WA32 SEA ZSE STONEHEDGE HELIPORT, OLYMPIA, WA
WA33 SEA ZSE SHAW ISLAND TRUST HELIPORT, SHAW ISLAND, WA
WA34 SEA ZSE NEWHALEM OFFICE HELIPORT, NEWHALEM, WA
WA35 SEA ZVR CLAM HARBOR ARPT, EASTSOUND, WA
WA36         ARPT, SKAMOKAWA, WA
WA37 SEA ZSE CHINOOK FARMS ARPT, KITTITAS, WA
WA38 SEA ZSE SOUTH COVE HELIPORT, REDMOND, WA
